$Date,$Time,SCA131TE402PV,SCA141TE402PV,SCA151TE402PV,SCA161TE402PV,SCA171TE402PV,SCA181TE402PV
10/19/25,18:13:42,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:14:19,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:14:56,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:15:33,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:16:10,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:16:47,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:17:24,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:18:01,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:18:38,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:19:15,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:19:52,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:20:29,35.6,36.5,36.3,36,35.8,66.8
10/19/25,18:21:06,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:21:43,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:22:20,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:22:57,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:23:34,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:24:11,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:24:48,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:25:25,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:26:02,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:26:39,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:27:16,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:27:53,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:28:30,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:29:07,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:29:44,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:30:21,35.7,36.6,36.5,36,35.8,66.8
10/19/25,18:30:58,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:31:35,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:32:12,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:32:49,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:33:26,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:34:03,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:34:40,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:35:17,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:35:54,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:36:31,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:37:08,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:37:45,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:38:22,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:38:59,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:39:36,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:40:13,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:40:50,35.6,36.5,36.2,36,35.8,66.8
10/19/25,18:41:27,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:42:04,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:42:41,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:43:18,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:43:55,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:44:32,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:45:09,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:45:46,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:46:23,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:47:00,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:47:37,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:48:14,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:48:51,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:49:28,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:50:05,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:50:42,35.6,36.4,36.2,36,35.7,66.7
10/19/25,18:51:19,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:51:56,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:52:33,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:53:10,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:53:47,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:54:24,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:55:01,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:55:38,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:56:15,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:56:52,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:57:29,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:58:06,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:58:43,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:59:20,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,18:59:57,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,19:00:34,35.6,36.4,36.2,35.9,35.7,66.7
10/19/25,19:01:11,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:01:48,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:02:25,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:03:02,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:03:39,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:04:16,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:04:53,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:05:30,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:06:07,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:06:44,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:07:21,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:07:58,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:08:35,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:09:12,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:09:49,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:10:26,35.6,36.4,36.2,36,35.7,66.7
10/19/25,19:11:03,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:11:40,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:12:17,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:12:54,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:13:31,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:14:08,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:14:45,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:15:22,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:15:59,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:16:36,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:17:13,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:17:50,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:18:27,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:19:04,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:19:41,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:20:18,35.5,36.3,36.1,35.9,35.7,66.7
10/19/25,19:20:55,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:21:32,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:22:09,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:22:46,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:23:23,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:24:00,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:24:37,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:25:14,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:25:51,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:26:28,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:27:05,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:27:42,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:28:19,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:28:56,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:29:33,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:30:10,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:30:47,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:31:24,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:32:01,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:32:38,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:33:15,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:33:52,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:34:29,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:35:06,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:35:43,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:36:20,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:36:57,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:37:34,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:38:11,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:38:48,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:39:25,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:40:02,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:40:39,35.5,36.3,36,35.9,35.7,66.7
10/19/25,19:41:16,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:41:53,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:42:30,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:43:07,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:43:44,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:44:21,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:44:58,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:45:35,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:46:12,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:46:49,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:47:26,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:48:03,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:48:40,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:49:17,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:49:54,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:50:31,35.5,36.2,36,35.9,35.7,66.7
10/19/25,19:51:08,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:51:45,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:52:22,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:52:59,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:53:36,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:54:13,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:54:50,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:55:27,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:56:04,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:56:41,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:57:18,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:57:55,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:58:32,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:59:09,35.4,36.2,36,35.9,35.7,66.7
10/19/25,19:59:46,35.4,36.2,36,35.9,35.7,66.7
10/19/25,20:00:23,35.4,36.2,36,35.9,35.7,66.7
10/19/25,20:01:00,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:01:37,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:02:14,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:02:51,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:03:28,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:04:05,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:04:42,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:05:19,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:05:56,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:06:33,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:07:10,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:07:47,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:08:24,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:09:01,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:09:38,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:10:15,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:10:52,35.4,36.2,36,35.8,35.7,66.6
10/19/25,20:11:29,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:12:06,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:12:43,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:13:20,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:13:57,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:14:34,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:15:11,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:15:48,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:16:25,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:17:02,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:17:39,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:18:16,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:18:53,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:19:30,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:20:07,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:20:44,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:21:21,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:21:58,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:22:35,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:23:12,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:23:49,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:24:26,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:25:03,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:25:40,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:26:17,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:26:54,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:27:31,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:28:08,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:28:45,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:29:22,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:29:59,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:30:36,35.4,36.2,35.9,35.8,35.7,66.6
10/19/25,20:31:13,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:31:50,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:32:27,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:33:04,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:33:41,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:34:18,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:34:55,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:35:32,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:36:09,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:36:46,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:37:23,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:38:00,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:38:37,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:39:14,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:39:51,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:40:28,35.4,36.2,36,35.8,35.6,66.6
10/19/25,20:41:05,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:41:42,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:42:19,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:42:56,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:43:33,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:44:10,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:44:47,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:45:24,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:46:01,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:46:38,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:47:15,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:47:52,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:48:29,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:49:06,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:49:43,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:50:20,35.3,36.1,35.9,35.8,35.6,66.5
10/19/25,20:50:57,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:51:34,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:52:11,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:52:48,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:53:25,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:54:02,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:54:39,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:55:16,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:55:53,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:56:30,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:57:07,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:57:44,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:58:21,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:58:58,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,20:59:35,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,21:00:12,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,21:00:49,35.4,36.1,35.9,35.8,35.6,66.6
10/19/25,21:01:26,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:02:03,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:02:40,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:03:17,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:03:54,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:04:31,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:05:08,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:05:45,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:06:22,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:06:59,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:07:36,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:08:13,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:08:50,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:09:27,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:10:04,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:10:41,35.3,36.1,35.9,35.7,35.6,66.5
10/19/25,21:11:18,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:11:55,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:12:32,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:13:09,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:13:46,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:14:23,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:15:00,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:15:37,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:16:14,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:16:51,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:17:28,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:18:05,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:18:42,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:19:19,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:19:56,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:20:33,35.3,36.1,35.8,35.7,35.6,66.5
10/19/25,21:21:10,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:21:47,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:22:24,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:23:01,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:23:38,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:24:15,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:24:52,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:25:29,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:26:06,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:26:43,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:27:20,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:27:57,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:28:34,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:29:11,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:29:48,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:30:25,35.3,36,35.9,35.7,35.6,66.5
10/19/25,21:31:02,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:31:39,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:32:16,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:32:53,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:33:30,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:34:07,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:34:44,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:35:21,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:35:58,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:36:35,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:37:12,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:37:49,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:38:26,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:39:03,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:39:40,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:40:17,35.2,36.1,35.8,35.7,35.6,66.4
10/19/25,21:40:54,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:41:31,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:42:08,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:42:45,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:43:22,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:43:59,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:44:36,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:45:13,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:45:50,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:46:27,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:47:04,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:47:41,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:48:18,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:48:55,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:49:32,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:50:09,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:50:46,35.3,36,35.9,35.7,35.5,66.5
10/19/25,21:51:23,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:52:00,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:52:37,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:53:14,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:53:51,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:54:28,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:55:05,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:55:42,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:56:19,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:56:56,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:57:33,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:58:10,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:58:47,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,21:59:24,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,22:00:01,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,22:00:38,35.3,36.1,35.8,35.6,35.6,66.4
10/19/25,22:01:15,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:01:52,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:02:29,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:03:06,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:03:43,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:04:20,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:04:57,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:05:34,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:06:11,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:06:48,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:07:25,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:08:02,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:08:39,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:09:16,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:09:53,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:10:30,35.2,36,35.8,35.7,35.5,66.4
10/19/25,22:11:07,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:11:44,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:12:21,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:12:58,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:13:35,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:14:12,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:14:49,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:15:26,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:16:03,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:16:40,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:17:17,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:17:54,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:18:31,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:19:08,35.2,36,35.8,35.6,35.5,66.4
10/19/25,22:19:45,35.2,36,35.8,35.6,35.5,66.4
